GEOID,county_state,Diocese,Diocese_Detail,Province
20197,"Wabaunsee County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20091,"Johnson County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20031,"Coffey County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20043,"Doniphan County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20209,"Wyandotte County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20005,"Atchison County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20117,"Marshall County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20085,"Jackson County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20045,"Douglas County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20107,"Linn County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20139,"Osage County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20131,"Nemaha County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20177,"Shawnee County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
20121,"Miami County, Kansas",Kansas City in Kansas,Kansas City in Kansas,Kansas City in Kansas
29095,"Jackson County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29087,"Holt County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29025,"Caldwell County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29107,"Lafayette County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29227,"Worth County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29021,"Buchanan County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29005,"Atchison County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29147,"Nodaway County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29177,"Ray County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29013,"Bates County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29003,"Andrew County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29165,"Platte County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29079,"Grundy County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29061,"Daviess County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29037,"Cass County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29081,"Harrison County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29049,"Clinton County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29033,"Carroll County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29217,"Vernon County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29185,"St. Clair County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29047,"Clay County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29129,"Mercer County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29063,"DeKalb County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29101,"Johnson County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29083,"Henry County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29117,"Livingston County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
29075,"Gentry County, Missouri",Kansas City-St. Joseph,Kansas City-St. Joseph,St. Louis
47123,"Monroe County, Tennessee",Knoxville,Knoxville,Louisville
47115,"Marion County, Tennessee",Knoxville,Knoxville,Louisville
47059,"Greene County, Tennessee",Knoxville,Knoxville,Louisville
47065,"Hamilton County, Tennessee",Knoxville,Knoxville,Louisville
47151,"Scott County, Tennessee",Knoxville,Knoxville,Louisville
47019,"Carter County, Tennessee",Knoxville,Knoxville,Louisville
47009,"Blount County, Tennessee",Knoxville,Knoxville,Louisville
47179,"Washington County, Tennessee",Knoxville,Knoxville,Louisville
47121,"Meigs County, Tennessee",Knoxville,Knoxville,Louisville
47035,"Cumberland County, Tennessee",Knoxville,Knoxville,Louisville
47163,"Sullivan County, Tennessee",Knoxville,Knoxville,Louisville
47007,"Bledsoe County, Tennessee",Knoxville,Knoxville,Louisville
47091,"Johnson County, Tennessee",Knoxville,Knoxville,Louisville
47073,"Hawkins County, Tennessee",Knoxville,Knoxville,Louisville
47013,"Campbell County, Tennessee",Knoxville,Knoxville,Louisville
47155,"Sevier County, Tennessee",Knoxville,Knoxville,Louisville
47139,"Polk County, Tennessee",Knoxville,Knoxville,Louisville
47089,"Jefferson County, Tennessee",Knoxville,Knoxville,Louisville
47171,"Unicoi County, Tennessee",Knoxville,Knoxville,Louisville
47129,"Morgan County, Tennessee",Knoxville,Knoxville,Louisville
47011,"Bradley County, Tennessee",Knoxville,Knoxville,Louisville
47049,"Fentress County, Tennessee",Knoxville,Knoxville,Louisville
47137,"Pickett County, Tennessee",Knoxville,Knoxville,Louisville
47105,"Loudon County, Tennessee",Knoxville,Knoxville,Louisville
47001,"Anderson County, Tennessee",Knoxville,Knoxville,Louisville
47173,"Union County, Tennessee",Knoxville,Knoxville,Louisville
47145,"Roane County, Tennessee",Knoxville,Knoxville,Louisville
47063,"Hamblen County, Tennessee",Knoxville,Knoxville,Louisville
47153,"Sequatchie County, Tennessee",Knoxville,Knoxville,Louisville
47025,"Claiborne County, Tennessee",Knoxville,Knoxville,Louisville
47057,"Grainger County, Tennessee",Knoxville,Knoxville,Louisville
47029,"Cocke County, Tennessee",Knoxville,Knoxville,Louisville
47093,"Knox County, Tennessee",Knoxville,Knoxville,Louisville
47107,"McMinn County, Tennessee",Knoxville,Knoxville,Louisville
47143,"Rhea County, Tennessee",Knoxville,Knoxville,Louisville
47067,"Hancock County, Tennessee",Knoxville,Knoxville,Louisville
55081,"Monroe County, Wisconsin",La Crosse,La Crosse,Milwaukee
55093,"Pierce County, Wisconsin",La Crosse,La Crosse,Milwaukee
55023,"Crawford County, Wisconsin",La Crosse,La Crosse,Milwaukee
55001,"Adams County, Wisconsin",La Crosse,La Crosse,Milwaukee
55091,"Pepin County, Wisconsin",La Crosse,La Crosse,Milwaukee
55063,"La Crosse County, Wisconsin",La Crosse,La Crosse,Milwaukee
55017,"Chippewa County, Wisconsin",La Crosse,La Crosse,Milwaukee
55073,"Marathon County, Wisconsin",La Crosse,La Crosse,Milwaukee
